run_id,experiment_id,config_hash,commit_sha,environment_hash,dataset_id,model_id,total_state_dim,atrial_state_dim,rhythm_state_dim,dtype_bytes,seed,patient_id,recurrent_state_bytes,recurrent_param_count,readout_param_count,macro_f1,sensitivity,specificity,ppv,acc_concordant,acc_discordant,status
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0033,128,512,33,0.995889442443973,0.9904761904761905,1.0,1.0,0.9954128440366973,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0036,128,512,33,0.9837646524012078,0.9615384615384616,0.9977678571428571,0.9803921568627451,0.9954648526077098,0.9830508474576272,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0039,128,512,33,0.9839874461577878,0.9844357976653697,0.9835390946502057,0.9844357976653697,0.9861431870669746,0.9701492537313433,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0005,64,128,17,0.9977207977207978,1.0,0.9970414201183432,0.9938650306748467,0.997737556561086,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0007,64,128,17,0.9907469094677622,0.9873417721518988,0.9941520467836257,0.9873417721518988,0.9956236323851203,0.9534883720930233,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0008,64,128,17,0.9954194836842009,1.0,0.9941176470588236,0.9876543209876543,0.9955257270693513,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0012,64,128,17,0.9946086994026438,0.9973474801061007,0.991869918699187,0.9973474801061007,0.9954648526077098,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0013,64,128,17,0.9953413834227788,0.9935897435897436,0.997093023255814,0.9935897435897436,0.9953596287703016,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0014,64,128,17,0.9959767617760182,0.9962825278810409,0.9956709956709957,0.9962825278810409,0.9953379953379954,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0015,64,128,17,0.9979971078236974,0.995850622406639,1.0,1.0,0.9977426636568849,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0016,64,128,17,0.9928434773066666,1.0,0.9914772727272727,0.9801324503311258,0.9930875576036866,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0019,64,128,17,0.9919055867640154,0.9866071428571429,0.9963768115942029,0.9954954954954955,0.9933920704845814,0.9782608695652174,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0025,64,128,17,0.9979877575167317,0.9962962962962963,1.0,1.0,0.997737556561086,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0029,64,128,17,0.9919710959454034,1.0,0.9831223628691983,0.9850187265917603,0.9931972789115646,0.9830508474576272,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0031,64,128,17,0.9979806057375029,1.0,0.9963636363636363,0.995575221238938,0.997737556561086,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0032,64,128,17,0.9939959412562893,0.9922178988326849,0.9958847736625515,0.99609375,0.9955456570155902,0.9803921568627451,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0033,64,128,17,1.0,1.0,1.0,1.0,1.0,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0036,64,128,17,0.9946794360202181,1.0,0.9977678571428571,0.9811320754716981,0.9977324263038548,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,16,8,8,4,0,P0039,64,128,17,0.9919937230788939,0.9922178988326849,0.9917695473251029,0.9922178988326849,0.9930715935334873,0.9850746268656716,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0005,128,512,33,0.9931403798400336,0.9876543209876543,0.9970414201183432,0.9937888198757764,0.9932126696832579,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0007,128,512,33,0.9907781405042513,0.9936708860759493,0.9912280701754386,0.98125,0.9978118161925602,0.9302325581395349,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0008,128,512,33,0.9954194836842009,1.0,0.9941176470588236,0.9876543209876543,0.9955257270693513,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0012,128,512,33,0.9865584893892716,0.9920424403183024,0.983739837398374,0.9946808510638298,0.9886621315192744,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0013,128,512,33,0.9929997806597939,0.9871794871794872,0.997093023255814,0.9935483870967742,0.9930394431554525,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0014,128,512,33,0.9959767617760182,0.9962825278810409,0.9956709956709957,0.9962825278810409,0.9976689976689976,0.9859154929577465,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0015,128,512,33,0.9959935897435899,0.991701244813278,1.0,1.0,0.9954853273137697,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0016,128,512,33,0.9856593816325361,0.9864864864864865,0.9886363636363636,0.9733333333333334,0.988479262672811,0.9848484848484849,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0019,128,512,33,0.9858409084473141,0.9821428571428571,0.9891304347826086,0.9865470852017937,0.986784140969163,0.9782608695652174,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,random,32,16,16,4,0,P0025,128,512,33,0.9939593828905561,0.9962962962962963,0.991304347826087,0.992619926199262,0.995475113122172,0.9827586206896551,PASS
